2353154171,47181372,1
905710385298276352,47181372,2
3139417758,2976804535,7
3156821466,2993740814,2
905710385298276352,208939768,1
3282835310,898991077994246145,2
4554191896,338265658,1
518121123,786918255004909572,1
827085380373594112,23646899,1
968178242799722496,545311587,5
905710385298276352,2231174989,1
49436658,514082785,8
1060181786309861376,3905393058,1
904333846874869763,896419567496339456,4
968178242799722496,2970989352,10
32365282,338265658,1
846662731918983168,2378420911,2
464136065,514082785,1
95257965,984936654,1
1042820708,353785044,1
1052597164826865664,50317971,1
1096882826123845633,17757746,1
1580457704,191633906,1
49436658,581140221,1
999331811007303684,3615553154,1
4338747317,338265658,1
464136065,353785044,1
49436658,848511075935039492,4
904333846874869763,885105124728860673,13
1077703250143526912,980793339573362688,1
839179484729331715,14684915,1
1096882826123845633,25807654,1
765904558556053504,14637199,2
968178242799722496,1224149179,20
1053183721891946496,846980205705080836,1
904333846874869763,825409960636985344,10
165322119,15969329,2
1096882826123845633,2969872862,1
2849770260,37960888,1
1096882826123845633,49976341,3
1057405771439173633,819260005681602560,1
9423642,80253265,1
3279720032,2616136915,1
1096882826123845633,890607822399995904,4
2353154171,1023084798,1
1449825757,885105124728860673,1
28668559,17061263,2
235722347,786918255004909572,1
36381823,14637199,1
904333846874869763,3277348927,38
41800735,200579907,1
968178242799722496,17061263,5
464136065,3005316852,2
1082631871006158848,162774787,1
968178242799722496,40183789,3
464136065,2602165590,1
1533879428,1343981898,1
1042820708,2356778578,2
3904729460,2657146262,3
464136065,3735469043,1
965690918698471424,114894966,2
805902899603705857,3018193962,3
49436658,807253667594272768,2
991062235706548231,430528337,13
753994838706626562,572464162,1
990454476069916672,370016420,1
954781733530099712,370719291,1
1096882826123845633,3192215774,1
49436658,48523960,1
938528780196474880,966039314575642624,3
3038079055,839179484729331715,1
3718375692,252658155,1
41800735,1224149179,7
1095979313290186752,3905393058,1
3241559924,895201189163347968,1
3060144043,467505153,1
938528780196474880,2944419884,1
922479618287964162,786918255004909572,1
938528780196474880,1010990616954720258,1
938528780196474880,1005894476668293120,1
991062235706548231,917451193,8
938528780196474880,620097506,1
39113561,3191907528,4
802161985299234817,998209481447223298,7
38662751,1940560194,3
492422556,61234777,1
938528780196474880,817671714360410112,1
905710385298276352,962590186105434112,8
3109698480,1598543856,1
805902899603705857,977910250132135938,3
991062235706548231,23580789,15
3225950960,2252829946,1
1073495370846666752,1073495370846666752,2
1288159688,3063375260,1
1096882826123845633,2909273004,1
2883918440,2742218084,1
49976341,39699023,2
3271154412,430528337,1
780089451682955264,1224149179,4
32365282,3108149113,1
991062235706548231,1028364246508339200,20
49976341,3192215774,3
802924537,1343597431,1
49436658,49976341,1
1104004721742884864,62082091,1
886977161785208832,918449928887787521,1
902477083754065920,33888204,1
991062235706548231,3277348927,37
95237931,2976804535,5
628299593,786918255004909572,1
1096814303028613120,1096814303028613120,113
550171226,759652706,1
1034020011633987585,896419567496339456,1
1104004721742884864,17061263,6
1104004721742884864,23580789,2
116507597,39699023,1233
280857639,32202665,1
1034020011633987585,1049291545453744130,1
25287900,299210664,1
991062235706548231,114894966,11
464136065,623467710,3
976554828653649921,1611827402,1
739380956436500480,3061035708,1
920689795533328384,327746094,4
95237931,252658155,5
1103790954820091904,998209481447223298,1
1096882826123845633,953694150783848448,2
1551828343,1529861797,1
1095979313290186752,596521047,2
3317654088,1074557346846834688,3
796095654120538112,1515812534,1
54882415,1136566956,27
1034020011633987585,1136566956,2
3242221130,99665709,1
765904558556053504,856543261,1
95400318,786918255004909572,1
1039142317402284032,1066814070370828288,1
936965173012848641,2946300174,2
1095979313290186752,807877383927820288,1
739380956436500480,327746094,3
1104004721742884864,1042040671421558789,1
191367333,876408437814558724,1
95237931,3192215774,2
1034020011633987585,2240341670,1
2769701894,1158223578,2
2921036497,884043974348091397,2
95237931,353785044,1
1099619761321857024,918449928887787521,1
739380956436500480,972921168578654216,1
773933578845581312,514082785,2
802161985299234817,763338327231782914,1
936965173012848641,37960888,1
1083967172827848704,243170052,2
3139417758,883611861119270914,1
1094370673785561088,949502250,1
802161985299234817,804249337672908800,1
132653010,885105124728860673,1
2769701894,1028364246508339200,7
95237931,1940560194,2
1052206411218907138,40062515,1
1915059967,786918255004909572,1
1096882826123845633,871716728539164672,1
4664996908,1224149179,2
1103790954820091904,504604552,1
49436658,144495837,1
3108224354,935290492396429313,1
1036525398773964800,872246209687277568,5
1096882826123845633,2426169308,1
2224603962,872722171201818624,1
773933578845581312,15961307,1
904333846874869763,116569666,6
714159932371767297,3277348927,2
541094620,841681206102110209,1
9423642,18147229,1
794241887641206785,37960888,1
14893016,949502250,2
727162307403501568,2378420911,2
1096882826123845633,3735469043,1
1096814303028613120,1136566956,7
727162307403501568,2579273666,15
1331192618,786918255004909572,1
739380956436500480,875012050828840960,1
2258008568,786918255004909572,1
4741790427,4246439901,1
3103731014,514082785,3
245960120,484038637,1
872310542,786918255004909572,1
2725983180,385026414,1
345789827,3069212042,2
4741790427,2616136915,1
32365282,15419286,1
3103731014,908291790,1
95237931,514082785,3
217478400,786918255004909572,1
1096814303028613120,893435335774011392,3
960812459564167168,114894966,1
95237931,14637199,6
3117994897,3192215774,1
3197046540,514082785,13
901956294,1068433764374720513,1
1052597164826865664,467505153,1
31875851,347294614,19
1595421450,950042078909693952,1
763060419510566913,980756063271182336,1
95237931,1042040671421558789,9
773933578845581312,1042040671421558789,1
3117994897,2976804535,2
913381435079356416,913381435079356416,1
95237931,347294614,8
739380956436500480,1044904762716622849,2
451416799,484038637,1
773933578845581312,2950230882,1
25741722,17061263,15
827085380373594112,768907384940994561,1
802161985299234817,818178404403056640,2
31875851,17757746,11
17742739,731447592433922049,1
374461580,786918255004909572,1
615320775,17061263,1
483068545,17757746,2
822146150622986240,23580789,3
1095084695182807040,514082785,6
2769701894,3063461719,3
763060419510566913,1683732097,1
4864008424,103855823,1
980862458,347294614,1
3282835310,1145488129,1
282001762,786918255004909572,1
49436658,18474156,5
927910262388219909,949502250,1
2769701894,885105124728860673,17
49436658,953694150783848448,1
3282835310,1683732097,1
727162307403501568,2462634408,9
802161985299234817,922332097972449280,2
828914963209129984,2685216506,1
49436658,14637199,5
31875851,15961307,3
763060419510566913,825409960636985344,2
3117994897,1940560194,2
874112043422543872,915359517877112832,1
49436658,47181372,1
542260052,162774787,1
31875851,1066814070370828288,1
1381862976,786918255004909572,1
1095084695182807040,347294614,1
39569226,47181372,3
3117994897,223265434,1
996243428,3185280620,3
49436658,39699023,1
727162307403501568,3061291442,2
921777277221986307,3992807295,4
3996791795,933990392,1
31875851,103855823,1
727916162663780353,2564860412,1
838040344600117248,838040344600117248,6
727162307403501568,2356778578,13
941739560748371970,1025673766389657600,1
2928976741,837725298,1
49436658,37960888,5
3197046540,2976804535,2
3034575061,812698004092231680,1
38662751,347294614,4
778215157,786918255004909572,1
49938013,1520202720,3
1034685049256517633,841681206102110209,1
1690933429,786918255004909572,1
727162307403501568,3078946819,1
3111695010,1016710203239227392,1
2353154171,768597732,1
823450711035965441,942885591498321923,1
1052843785770688512,949502250,1
727162307403501568,2993740814,22
332157850,581140221,1
1101610228196483072,543253030,1
1034020011633987585,2203247915,1
38662751,3192215774,1
32378883,51977727,1
897460631816871936,885105124728860673,3
1101610228196483072,719951043539431425,1
2228558619,770393821,1
323297712,2976804535,27
1034020011633987585,1028364246508339200,3
1077257440796860416,712258693765734404,1
49436658,955180898,2
919283024000356357,1096736626028494848,1
941739560748371970,896419567496339456,1
454577375,2564860412,1
32378883,1042047727,11
727162307403501568,358254308,5
2305656327,514082785,3
802161985299234817,958358699390783488,1
1103716203372208128,902153193244827649,2
49436658,109789717,1
1052597164826865664,865136242446520320,2
323297712,119631079,2
49436658,2900258011,2
864736724785803264,117034035,1
3117994897,756778628466241537,3
1104004721742884864,2356778578,1
843815565735219200,770393821,1
1085006717958737920,17689864,1
323297712,63081104,1
49976341,756778628466241537,2
773933578845581312,347294614,1
2305656327,888681674,1
940162483595161600,846662731918983168,3
303357795,786918255004909572,1
940162483595161600,1679949961,1
780083419002900480,756554312545886208,1
32378883,748252780649938944,1
3282835310,474805883,1
940162483595161600,1439362140,6
1052597164826865664,1003685239187701760,1
940162483595161600,3139417758,2
940162483595161600,949488582816919552,1
940162483595161600,3005464918,3
49436658,1042040671421558789,5
4684519423,484038637,1
32378883,1475972148,2
1100097309747146752,347294614,4
243557389,786918255004909572,1
1083967172827848704,948146718,17
342067493,1042040671421558789,3
54882415,15969329,3
342067493,15969329,2
1057981856681992194,923495691468656640,2
800257612197412864,1016710203239227392,1
1067748706303336449,2895318752,2
430225086,288176824,2
2928976741,770393821,1
740933174474231808,17757746,1
226798897,358254308,1
323297712,1042040671421558789,4
323297712,47181372,1
32378883,18474156,5
323297712,2993740814,8
1082615607802167297,18474156,1
998492708,114894966,2
71134873,71134873,5
1082615607802167297,17757746,3
71134873,28344482,35
935549799369191424,430528337,1
54882415,2256455062,13
323297712,37960888,2
16165303,247244259,3
49436658,2976804535,1
821441116159545344,949502250,3
1001063783111053313,467505153,1
54882415,23580789,6
1082615607802167297,3615553154,5
323297712,782231618085847040,1
4927383311,3094329036,12
2182122806,2657146262,1
925322304267177985,786918255004909572,1
1082615607802167297,1042040671421558789,14
323297712,848511075935039492,1
95257965,327746094,1
464136065,43578574,1
727162307403501568,347294614,15
2986232390,848511075935039492,2
1698977695,28344482,1
1082615607802167297,756778628466241537,1
323297712,1399371630,2
323297712,3219761749,1
1082615607802167297,2723249720,2
3137426943,18474156,1
1082615607802167297,247822174,4
94030611,916316755659763712,1
196595434,793565291892600835,1
1082615607802167297,2993740814,11
940162483595161600,2824482025,1
323297712,3615553154,2
323297712,38662751,3
854260859769675776,895201189163347968,1
59549458,933990392,7
54882415,3277348927,13
1567869552,14637199,4
831427573225779204,114894966,2
768526883759788032,1028364246508339200,2
802161985299234817,434191277,9
767834897914425344,2791502544,1
712258693765734404,4664996908,5
1083047383007744000,2635818593,1
802161985299234817,3061035708,3
1003759403600961536,43966471,1
3271154412,1103647384662351872,1
323297712,18474156,4
976396416347238401,807253667594272768,3
1082615607802167297,514082785,4
947842374948085761,786918255004909572,1
802161985299234817,3165759859,1
1104419379440205825,977910250132135938,1
2680393077,484038637,1
298728900,1050478262009262080,2
28875555,1050478262009262080,1
576077248,931910779414155264,1
813517132038291459,813517132038291459,45
514838728,47181372,1
3124112591,29977282,1
897460631816871936,467505153,1
187656848,3325871227,1
941739560748371970,913381435079356416,1
323297712,2570253031,1
714159932371767297,1136566956,4
540903074,1050478262009262080,1
1055461704317001730,17061263,1
323297712,14637199,4
1003759403600961536,1071266594,1
506311967,34375232,1
77706508,80253265,1
1057199759402905600,220955251,1
119631079,2378420911,1
2697664416,3733671978,1
2367055176,484038637,1
623881629,239195028,1
802161985299234817,1042047727,2
66892171,17061263,1
594752706,514082785,1
65685178,37960888,1
187656848,962684452093792257,1
3102416297,876408437814558724,1
5415242,514082785,2
1077655805854240768,347294614,10
472812457,3615553154,1
1067748706303336449,1055126543423467520,1
3321376346,839179484729331715,1
49436658,113185286,1
1105881632081436674,1075093966880690176,1
3029759037,600180443,1
187656848,310150228,1
16165303,490371032,1
1055387734922145792,504604552,1
4927383311,3277348927,2
40233902,949502250,1
3197046540,623467710,6
38662751,3035153498,1
243395798,1050478262009262080,1
1034846556241965057,59549458,1
38662751,17757746,2
1096814303028613120,59549458,2
3081717231,191633906,1
473311360,876408437814558724,1
345789827,2723110706,1
2545396383,1520202720,1
275089903,20149356,1
894211032243109888,514082785,11
846662731918983168,3035153498,1
940162483595161600,2976804535,12
257442762,2871405720,2
894211032243109888,2976804535,34
3238877783,1224149179,1
599050637,786918255004909572,1
71664749,949502250,1
824321998461534211,114894966,1
894211032243109888,347294614,7
802161985299234817,904076581949329409,4
23095034,2723110706,2
744264915217690624,129455716,1
4864008424,113185286,1
894211032243109888,742725456793899008,11
4864008424,14637199,4
38662751,1042047727,1
345789827,80253265,1
66299698,17061263,8
940162483595161600,454847587,10
802161985299234817,1037242993428897792,9
940162483595161600,3182174852,2
1034846556241965057,3197759772,19
411064291,980793339573362688,1
1475972148,454847587,25
1475972148,358254308,25
90156903,347294614,1
49436658,2993740814,13
2943350389,23580789,5
49436658,17757746,1
38662751,454847587,2
49436658,756778628466241537,2
49053368,1042040671421558789,1
90156903,2976804535,1
1034846556241965057,918449928887787521,2
3195550316,3277348927,3
940162483595161600,977910250132135938,9
1096814303028613120,955276212171169792,2
1034846556241965057,434191277,13
1034846556241965057,4701885002,1
49976341,302971361,4
1034846556241965057,327746094,2
1100375208,1224149179,1
34421324,17757746,1
920205480303190017,2975155316,1
113471876,191633906,1
2298187697,736088160245972993,2
920205480303190017,347294614,1
2665312634,347294614,2
2607936679,807253667594272768,2
826173273746587648,39027845,2
371291223,28997855,2
2916615739,1158223578,1
940162483595161600,740551910609039360,2
4636485220,786918255004909572,1
28398744,470541156,1
323297712,722682203889614848,1
345789827,733670462,1
387942425,2159820334,1
1052597164826865664,71989243,2
996243428,2647290378,1
1096814303028613120,353785044,1
7172232,14637199,3
727162307403501568,715284226992709633,1
34617080,1940560194,1
1097541229183684608,3905393058,1
727162307403501568,953800830,14
23095034,2378420911,1
568847193,114894966,2
727162307403501568,327746094,2
1034846556241965057,841681206102110209,10
1085661462520041472,3277348927,2
1003026644829921283,949502250,1
894211032243109888,354322155,1
183166373,17061263,45
436163255,2758881883,1
1085661462520041472,338265658,1
1042732926,1042040671421558789,2
727162307403501568,2976804535,27
2419234626,2946300174,1
3117994897,353785044,1
839848674,949502250,1
1609170913,786918255004909572,1
1202743002,786918255004909572,1
920205480303190017,2736979741,1
907567745952337920,3176153300,2
727162307403501568,813704392671133696,1
3117994897,80253265,8
9308852,990857147553669120,2
3996791795,467505153,1
1060181786309861376,545311587,5
49656703,191633906,1
907567745952337920,112175726,1
918170263191203840,786918255004909572,1
717784073,786918255004909572,1
2609439361,896419567496339456,1
1085661462520041472,938827100320157697,1
2607936679,2685216506,1
1062358050307235843,863903513188937733,1
828566209692041216,786918255004909572,1
789049562212204544,353785044,2
1034846556241965057,4664996908,1
1072552283014094848,885043418535256064,1
3266069156,793565291892600835,2
68092543,14637199,1
789049562212204544,37960888,29
939592636050100224,327746094,1
907567745952337920,907567745952337920,83
789049562212204544,15969329,5
907567745952337920,892959614,2
1059526415345946624,3007639872,1
455352987,17061263,1
1096814303028613120,1086591910637117440,5
945899828600504320,1266962011,2
907567745952337920,1086601824910692352,1
49436658,623467710,2
3420517125,998209481447223298,1
2940112469,980793339573362688,1
1027471804481318912,841681206102110209,3
789049562212204544,2736979741,1
392229373,1266962011,1
789049562212204544,2955101893,1
804706049425084420,949502250,1
171160709,171160709,2
299615044,17061263,1
1083441797253267460,950042078909693952,6
907567745952337920,2378420911,2
49436658,3005316852,2
1083441797253267460,848511075935039492,1
392229373,327746094,1
933011921128820737,114894966,1
998600447609987072,875012050828840960,2
907567745952337920,945207566971305985,2
907567745952337920,813704392671133696,2
491748291,801577095675703296,2
1022577101302587393,46869333,1
797905613145735168,327746094,1
1093858700736061440,327746094,2
34617080,2579273666,1
1159931,1042040671421558789,2
1096814303028613120,1034020011633987585,1
1032700552776482817,949502250,1
4743304336,977910250132135938,4
34617080,353785044,1
780083419002900480,931506909403860992,1
907567745952337920,977910250132135938,20
823638898672812036,15969329,1
1096814303028613120,1343597431,1
1719169477,1224149179,1
3193695469,313489831,1
907567745952337920,1940560194,3
1034846556241965057,839179484729331715,1
907567745952337920,3063375260,2
53930394,383181789,1
907567745952337920,2982096408,1
1096882826123845633,1158223578,1
3282835310,996473838593507331,3
1096882826123845633,1042040671421558789,3
913752064844541952,61449252,1
4743304336,962590186105434112,1
59549458,59549458,27
1096882826123845633,1224149179,1
1096882826123845633,1071266594,1
4311556055,623467710,3
952146555766693888,15969329,1
927096863676928001,327746094,1
1003026644829921283,1063054188521889793,1
590249910,454847587,1
70371930,367698848,1
4311556055,347294614,1
1096814303028613120,813517132038291459,3
59549458,1028364246508339200,13
907567745952337920,47181372,4
882438619469840384,793565291892600835,1
789049562212204544,3063375260,1
2609159655,17061263,2
2769701894,545311587,12
4772974935,17757746,1
125186587,1050478262009262080,1
3343845251,786918255004909572,1
1034846556241965057,863903513188937733,1
907567745952337920,846662731918983168,13
789049562212204544,52017791,1
1077655805854240768,80253265,2
907567745952337920,241604468,1
789049562212204544,113102608,1
907567745952337920,846634341732171776,1
2725983180,15969329,2
932967582004629504,1042047727,1
953127086,347294614,2
59549458,2256455062,12
1031979322750525440,17061263,6
80245971,786918255004909572,1
1042877468795908099,3277348927,7
3187032164,949502250,3
1042877468795908099,1224149179,2
889968304571469828,4283877460,2
907567745952337920,1027471804481318912,1
59549458,545311587,7
1011880487072256000,3905393058,1
907567745952337920,2789210586,3
34043546,173418313,1
907567745952337920,1333487378,1
1042877468795908099,1136566956,7
307877363,17061263,1
1036257634133979136,1050478262009262080,1
932967582004629504,347294614,1
243995550,1520202720,1
909837553800564737,1977915121,1
2769701894,1224149179,50
932967582004629504,1940560194,1
450697652,786918255004909572,1
820348507,801577095675703296,1
3187032164,2723249720,6
4342659921,4342659921,14
463709110,385026414,1
59883114,2723110706,1
1042732926,848511075935039492,2
4311556055,953694150783848448,2
34617080,2356778578,3
907567745952337920,1040520755325427712,3
594725180,15969329,1
1011880487072256000,999631291736838144,2
4283877460,889968304571469828,2
1854786884,786918255004909572,1
1322465467,17061263,12
907567745952337920,900676726522511360,1
49436658,1071266594,1
907567745952337920,963341562183905280,2
2725983180,353785044,1
54882415,545311587,3
2298187697,545311587,4
1042877468795908099,885105124728860673,2
4311556055,2993740814,3
920689795533328384,920689795533328384,48
952146555766693888,514082785,3
3103731014,47181372,2
594725180,988669616959512576,2
876408437814558724,3094329036,1
907567745952337920,39735132,7
517905452,4664996908,1
1042877468795908099,2790989890,2
923067961203716096,2955204006,3
1091476269617819648,786918255004909572,1
32872181,2707057062,2
789049562212204544,942441314884481025,1
1042877468795908099,1059534580552736768,1
2869528516,786918255004909572,1
3108224354,1035454820973510656,1
789049562212204544,605749059,1
1039556200579260417,801577095675703296,1
518344534,3197759772,3
1042877468795908099,736088160245972993,1
965349543595438085,581140221,1
789049562212204544,437399339,2
962400631142207498,545311587,6
3187032164,763012876298772480,4
2669629056,797944272,1
59549458,1090956469443485704,1
828594000726724608,2707057062,5
1072597574077571072,786918255004909572,1
2769701894,217191461,3
931117492046581760,21625345,1
1042877468795908099,998209481447223298,3
907567745952337920,3034575061,2
977910250132135938,353785044,1
59549458,736088160245972993,2
907567745952337920,92061580,9
952146555766693888,3192215774,2
1042877468795908099,2256455062,6
996448058618646530,347294614,2
390708129,786918255004909572,1
3187032164,944087039405903873,1
255927976,347294614,6
2298187697,550493010,3
928329895930941443,454577375,1
59549458,3277348927,22
1042877468795908099,1042047727,1
135215060,737977051249037312,1
1011880487072256000,1037242993428897792,8
914453768376406016,786918255004909572,1
59549458,1059534580552736768,1
2725983180,14637199,2
2841523142,490371032,1
828594000726724608,2683640821,5
955276212171169792,40062515,1
907567745952337920,49982585,1
2298187697,1136566956,5
49436658,353785044,1
255927976,39735132,4
1093858700736061440,896419567496339456,1
39569226,2993740814,3
998600447609987072,821349467727204352,1
1072552283014094848,2378420911,1
59549458,2790989890,1
59549458,2707057062,5
934346630584823808,2175609526,1
1077655805854240768,47181372,1
1015668087423717377,514082785,1
3308170346,623467710,1
846662731918983168,2993740814,3
1085661462520041472,885105124728860673,1
1042877468795908099,434191277,1
3139417758,846662731918983168,1
950710319491534849,3061035708,1
14918234,2993740814,4
702079931019350017,162774787,1
907567745952337920,4224088775,4
255927976,80253265,3
907567745952337920,17757746,15
525768812,3094329036,1
3139417758,15961307,1
972977535574212608,1056891613157437440,5
4743304336,1092145589880537089,1
952146555766693888,823638898672812036,1
255927976,302971361,2
985732920836059137,786918255004909572,1
3139417758,3192215774,1
59549458,1224149179,36
1063495447610839041,786918255004909572,1
255927976,454847587,5
23095034,347294614,5
1085006717958737920,623467710,1
3139417758,756778628466241537,1
16165303,59439418,1
255927976,2579273666,1
987740775445352449,2723110706,2
57026215,1050478262009262080,1
255927976,223265434,1
1095084695182807040,1036701516919394304,3
912104208446443521,545311587,6
590249910,358254308,1
95237931,92061580,2
1095084695182807040,3035153498,3
315567981,980793339573362688,1
998108779362177026,1016710203239227392,14
3001243891,1042047727,1
3139417758,47181372,1
53366898,358254308,2
987740775445352449,2975155316,3
987740775445352449,3165759859,2
912104208446443521,998209481447223298,11
876408437814558724,885105124728860673,9
413940855,786918255004909572,1
2597524573,1158223578,1
846662731918983168,742725456793899008,6
105715205,14637199,1
23095034,3340895409,1
921777277221986307,2530450641,1
53366898,1042040671421558789,6
59549458,135072431,10
18409655,40148917,1
53366898,2723110706,11
1095084695182807040,2579273666,2
968040263498305536,876408437814558724,1
1095340132201197570,2900258011,1
53366898,347294614,3
802147544386142208,201279013,2
1011880487072256000,3195550316,1
594725180,252658155,1
59549458,949502250,4
1011880487072256000,889919022707462150,3
53366898,2758881883,3
876408437814558724,484171420,1
2706137131,2266093081,1
1042877468795908099,917451193,1
934346630584823808,299210664,1
1011880487072256000,825409960636985344,3
23095034,490583641,1
59549458,1136566956,44
962400631142207498,813517132038291459,2
3103731014,2564860412,1
59883114,15969329,1
2755989364,1063054188521889793,1
1042877468795908099,4664996908,2
952146555766693888,37960888,9
255927976,28101643,1
514399725,786918255004909572,1
1011880487072256000,844824208077086721,3
3103731014,623467710,1
910627263959502848,786918255004909572,1
934346630584823808,4378311,1
923067961203716096,1338480302,1
1042877468795908099,596521047,1
22475334,1049291545453744130,1
889937172022906881,907283196,1
952146555766693888,846662731918983168,2
1011880487072256000,36620846,1
907567745952337920,930797092976635904,5
2982096408,977910250132135938,7
952146555766693888,2657146262,2
1011880487072256000,813517132038291459,2
3139417758,92061580,1
59549458,550493010,28
2298187697,3277348927,10
2916428318,2723110706,1
835200335597744134,581140221,1
3117994897,17757746,1
952146555766693888,3065335698,1
1062064178653999105,1093204923037220864,1
3117994897,15969329,2
2415507838,786918255004909572,1
1011880487072256000,936268998194409472,2
3139417758,3035153498,1
59549458,4522245375,2
59549458,3992807295,5
952146555766693888,347294614,9
1042877468795908099,71056704,1
907567745952337920,623467710,5
2568643543,2960620224,1
1011880487072256000,2790989890,1
852983936116555777,80253265,2
1029287369822887936,347294614,6
202137297,3340895409,1
907567745952337920,1295681275,3
962400631142207498,1073525338393722880,1
1011880487072256000,938827100320157697,4
2725983180,2356778578,2
923067961203716096,955276212171169792,2
962400631142207498,941739560748371970,3
59549458,114894966,5
902477083754065920,17061263,5
876408437814558724,707853738892009473,1
902477083754065920,959794592718770178,1
1065241519827951617,80253265,1
835200335597744134,3615553154,1
913859136298864642,786918255004909572,1
1018218288294367232,46869333,1
1146132901,23580789,8
952146555766693888,3063375260,1
734715805372452865,1028182755702657027,1
1018410720067837952,113185286,1
2707057062,839204259900051457,1
